candidate_id,skill_id,skill_name,skill_level,years_of_experience
CAND0247,SK001,SQL,Advanced,0.4
CAND0247,SK002,Excel,Beginner,2.8
CAND0247,SK004,Python,Intermediate,2.4
CAND0247,SK011,Power Automate,Advanced,4.1
CAND0247,SK012,APIs,Beginner,2.4
CAND0247,SK013,Machine Learning,Intermediate,1.0
CAND0247,SK015,Communication,Advanced,3.8
CAND0247,SK017,Market Research,Advanced,0.4
CAND0247,SK018,DAX,Intermediate,2.3
CAND0248,SK002,Excel,Beginner,0.5
CAND0248,SK005,Pandas,Beginner,1.8
CAND0248,SK009,Talent Intelligence,Intermediate,0.7
CAND0248,SK011,Power Automate,Beginner,3.4
CAND0248,SK012,APIs,Advanced,3.5
CAND0248,SK015,Communication,Beginner,1.6
CAND0248,SK018,DAX,Intermediate,0.3
CAND0248,SK019,ETL,Beginner,4.8
CAND0249,SK002,Excel,Intermediate,3.9
CAND0249,SK007,Dashboarding,Advanced,3.4
CAND0249,SK008,Recruitment Analytics,Beginner,4.2
CAND0249,SK010,Automation,Intermediate,3.2
CAND0249,SK011,Power Automate,Intermediate,1.1
CAND0250,SK002,Excel,Intermediate,1.9
CAND0250,SK004,Python,Intermediate,4.1
CAND0250,SK005,Pandas,Beginner,2.8
CAND0250,SK008,Recruitment Analytics,Advanced,2.0
CAND0250,SK012,APIs,Beginner,4.1
CAND0251,SK001,SQL,Intermediate,1.6
CAND0251,SK002,Excel,Beginner,1.4
CAND0251,SK004,Python,Intermediate,4.9
CAND0251,SK012,APIs,Advanced,4.2
CAND0251,SK016,Problem Solving,Advanced,0.6
CAND0251,SK017,Market Research,Beginner,1.8
CAND0251,SK020,Statistics,Beginner,2.5
CAND0252,SK001,SQL,Beginner,2.8
CAND0252,SK004,Python,Beginner,2.2
CAND0252,SK008,Recruitment Analytics,Beginner,1.4
CAND0252,SK011,Power Automate,Intermediate,2.0
CAND0252,SK012,APIs,Beginner,4.3
CAND0252,SK015,Communication,Advanced,1.7
CAND0252,SK019,ETL,Intermediate,2.0
CAND0252,SK020,Statistics,Intermediate,3.7
CAND0253,SK001,SQL,Advanced,2.3
CAND0253,SK002,Excel,Beginner,0.3
CAND0253,SK004,Python,Advanced,4.7
CAND0253,SK006,Data Cleaning,Intermediate,2.9
CAND0253,SK009,Talent Intelligence,Beginner,3.1
CAND0253,SK014,LLMs,Intermediate,1.4
CAND0253,SK020,Statistics,Beginner,4.6
CAND0254,SK001,SQL,Advanced,0.9
CAND0254,SK002,Excel,Beginner,4.6
CAND0254,SK003,Power BI,Advanced,3.7
CAND0254,SK005,Pandas,Intermediate,1.3
CAND0254,SK006,Data Cleaning,Beginner,4.7
CAND0254,SK011,Power Automate,Beginner,1.5
CAND0254,SK014,LLMs,Beginner,4.2
CAND0254,SK016,Problem Solving,Advanced,4.6
CAND0255,SK001,SQL,Beginner,2.1
CAND0255,SK002,Excel,Intermediate,0.4
CAND0255,SK003,Power BI,Advanced,0.9
CAND0255,SK005,Pandas,Beginner,4.0
CAND0255,SK010,Automation,Beginner,0.7
CAND0255,SK011,Power Automate,Intermediate,0.8
CAND0255,SK012,APIs,Intermediate,3.9
CAND0255,SK015,Communication,Intermediate,2.0
CAND0255,SK017,Market Research,Beginner,3.1
CAND0256,SK001,SQL,Beginner,2.7
CAND0256,SK004,Python,Advanced,1.2
CAND0256,SK010,Automation,Intermediate,1.4
CAND0256,SK011,Power Automate,Advanced,2.0
CAND0257,SK001,SQL,Intermediate,0.9
CAND0257,SK002,Excel,Advanced,0.8
CAND0257,SK004,Python,Advanced,4.7
CAND0257,SK006,Data Cleaning,Advanced,0.8
CAND0257,SK016,Problem Solving,Intermediate,4.1
CAND0257,SK018,DAX,Intermediate,1.2
CAND0258,SK003,Power BI,Advanced,0.9
CAND0258,SK004,Python,Beginner,3.0
CAND0258,SK005,Pandas,Beginner,2.1
CAND0258,SK014,LLMs,Beginner,4.0
CAND0258,SK017,Market Research,Intermediate,1.2
CAND0259,SK001,SQL,Advanced,1.6
CAND0259,SK002,Excel,Advanced,3.8
CAND0259,SK003,Power BI,Advanced,0.6
CAND0259,SK004,Python,Beginner,0.5
CAND0259,SK010,Automation,Intermediate,1.7
CAND0259,SK012,APIs,Beginner,4.1
CAND0259,SK014,LLMs,Beginner,0.2
CAND0259,SK016,Problem Solving,Advanced,2.0
CAND0260,SK001,SQL,Advanced,2.1
CAND0260,SK002,Excel,Intermediate,0.4
CAND0260,SK005,Pandas,Advanced,3.9
CAND0260,SK007,Dashboarding,Intermediate,0.2
CAND0260,SK008,Recruitment Analytics,Advanced,4.0
CAND0260,SK011,Power Automate,Intermediate,2.2
CAND0260,SK012,APIs,Advanced,2.4
CAND0260,SK016,Problem Solving,Intermediate,1.6
CAND0260,SK018,DAX,Beginner,2.8
CAND0261,SK001,SQL,Advanced,0.8
CAND0261,SK004,Python,Beginner,0.5
CAND0261,SK008,Recruitment Analytics,Intermediate,0.7
CAND0261,SK014,LLMs,Beginner,1.5
CAND0261,SK017,Market Research,Beginner,0.7
CAND0261,SK018,DAX,Intermediate,1.0
CAND0262,SK001,SQL,Advanced,3.8
CAND0262,SK002,Excel,Advanced,3.7
CAND0262,SK004,Python,Advanced,2.1
CAND0262,SK006,Data Cleaning,Beginner,3.7
CAND0262,SK008,Recruitment Analytics,Advanced,2.2
CAND0262,SK018,DAX,Intermediate,4.2
CAND0263,SK003,Power BI,Advanced,3.0
CAND0263,SK008,Recruitment Analytics,Intermediate,3.3
CAND0263,SK016,Problem Solving,Intermediate,2.5
CAND0263,SK018,DAX,Beginner,0.4
CAND0263,SK019,ETL,Intermediate,0.8
CAND0264,SK001,SQL,Beginner,4.0
CAND0264,SK002,Excel,Advanced,2.8
CAND0264,SK004,Python,Advanced,1.7
CAND0264,SK015,Communication,Beginner,1.2
CAND0264,SK016,Problem Solving,Beginner,2.7
CAND0264,SK019,ETL,Beginner,3.9
CAND0265,SK002,Excel,Intermediate,2.1
CAND0265,SK003,Power BI,Beginner,3.1
CAND0265,SK004,Python,Intermediate,2.3
CAND0265,SK006,Data Cleaning,Beginner,1.3
CAND0265,SK007,Dashboarding,Intermediate,3.7
CAND0265,SK009,Talent Intelligence,Beginner,3.5
CAND0265,SK010,Automation,Advanced,2.6
CAND0265,SK012,APIs,Intermediate,3.8
CAND0265,SK015,Communication,Intermediate,1.4
CAND0265,SK019,ETL,Intermediate,2.1
CAND0266,SK001,SQL,Beginner,2.8
CAND0266,SK002,Excel,Advanced,2.5
CAND0266,SK008,Recruitment Analytics,Intermediate,4.2
CAND0266,SK013,Machine Learning,Beginner,1.0
CAND0266,SK015,Communication,Beginner,1.2
CAND0266,SK020,Statistics,Advanced,4.7
CAND0267,SK001,SQL,Beginner,0.2
CAND0267,SK002,Excel,Advanced,0.7
CAND0267,SK003,Power BI,Intermediate,2.2
CAND0267,SK004,Python,Beginner,3.5
CAND0267,SK010,Automation,Beginner,3.2
CAND0267,SK013,Machine Learning,Beginner,2.0
CAND0267,SK015,Communication,Intermediate,2.7
CAND0267,SK018,DAX,Beginner,3.1
CAND0267,SK020,Statistics,Advanced,3.7
CAND0268,SK001,SQL,Intermediate,3.0
CAND0268,SK002,Excel,Intermediate,4.6
CAND0268,SK009,Talent Intelligence,Beginner,2.0
CAND0268,SK014,LLMs,Advanced,3.9
CAND0268,SK016,Problem Solving,Beginner,0.2
CAND0268,SK019,ETL,Intermediate,2.8
CAND0269,SK002,Excel,Advanced,4.9
CAND0269,SK003,Power BI,Advanced,0.7
CAND0269,SK006,Data Cleaning,Advanced,1.0
CAND0269,SK008,Recruitment Analytics,Beginner,2.0
CAND0269,SK013,Machine Learning,Advanced,1.3
CAND0269,SK018,DAX,Beginner,0.4
CAND0269,SK019,ETL,Intermediate,0.4
CAND0269,SK020,Statistics,Advanced,4.7
CAND0270,SK001,SQL,Advanced,1.1
CAND0270,SK002,Excel,Beginner,2.8
CAND0270,SK003,Power BI,Intermediate,3.5
CAND0270,SK004,Python,Intermediate,3.3
CAND0270,SK006,Data Cleaning,Intermediate,1.8
CAND0270,SK015,Communication,Intermediate,2.7
CAND0270,SK019,ETL,Advanced,4.0
CAND0271,SK001,SQL,Intermediate,0.8
CAND0271,SK004,Python,Intermediate,2.8
CAND0271,SK009,Talent Intelligence,Intermediate,4.0
CAND0271,SK010,Automation,Intermediate,1.9
CAND0271,SK015,Communication,Advanced,0.7
CAND0271,SK016,Problem Solving,Advanced,2.8
CAND0271,SK017,Market Research,Beginner,5.0
CAND0271,SK018,DAX,Beginner,2.3
CAND0271,SK019,ETL,Intermediate,1.2
CAND0272,SK001,SQL,Intermediate,4.2
CAND0272,SK004,Python,Intermediate,4.1
CAND0272,SK007,Dashboarding,Advanced,4.4
CAND0272,SK008,Recruitment Analytics,Intermediate,0.7
CAND0272,SK014,LLMs,Advanced,1.7
CAND0272,SK017,Market Research,Intermediate,1.2
CAND0272,SK020,Statistics,Advanced,2.6
CAND0273,SK001,SQL,Beginner,0.7
CAND0273,SK002,Excel,Beginner,3.3
CAND0273,SK004,Python,Beginner,2.6
CAND0273,SK007,Dashboarding,Intermediate,5.0
CAND0273,SK017,Market Research,Intermediate,1.1
CAND0273,SK019,ETL,Advanced,3.5
CAND0274,SK004,Python,Intermediate,3.1
CAND0274,SK007,Dashboarding,Advanced,1.8
CAND0274,SK008,Recruitment Analytics,Advanced,0.4
CAND0274,SK013,Machine Learning,Beginner,1.7
CAND0274,SK014,LLMs,Advanced,4.2
CAND0275,SK001,SQL,Advanced,2.2
CAND0275,SK002,Excel,Beginner,3.5
CAND0275,SK004,Python,Advanced,2.8
CAND0275,SK006,Data Cleaning,Beginner,0.9
CAND0275,SK010,Automation,Intermediate,5.0
CAND0275,SK012,APIs,Beginner,3.1
CAND0275,SK016,Problem Solving,Beginner,0.9
CAND0275,SK018,DAX,Intermediate,3.9
CAND0276,SK003,Power BI,Intermediate,4.2
CAND0276,SK004,Python,Intermediate,4.5
CAND0276,SK006,Data Cleaning,Beginner,4.1
CAND0276,SK009,Talent Intelligence,Beginner,3.6
CAND0276,SK015,Communication,Intermediate,4.1
CAND0276,SK016,Problem Solving,Beginner,3.5
CAND0277,SK001,SQL,Beginner,0.7
CAND0277,SK002,Excel,Intermediate,1.2
CAND0277,SK004,Python,Beginner,3.1
CAND0277,SK008,Recruitment Analytics,Beginner,4.5
CAND0277,SK009,Talent Intelligence,Intermediate,3.1
CAND0277,SK012,APIs,Advanced,3.4
CAND0277,SK014,LLMs,Intermediate,3.9
CAND0277,SK018,DAX,Advanced,0.4
CAND0277,SK019,ETL,Advanced,2.3
CAND0278,SK001,SQL,Advanced,3.1
CAND0278,SK005,Pandas,Beginner,3.6
CAND0278,SK011,Power Automate,Intermediate,2.5
CAND0278,SK012,APIs,Beginner,1.8
CAND0278,SK015,Communication,Beginner,2.2
CAND0278,SK018,DAX,Advanced,0.5
CAND0278,SK019,ETL,Beginner,1.2
CAND0279,SK001,SQL,Beginner,3.6
CAND0279,SK003,Power BI,Beginner,1.7
CAND0279,SK007,Dashboarding,Advanced,1.0
CAND0279,SK008,Recruitment Analytics,Beginner,3.7
CAND0279,SK012,APIs,Intermediate,0.7
CAND0279,SK014,LLMs,Advanced,2.7
CAND0279,SK015,Communication,Advanced,1.3
CAND0279,SK016,Problem Solving,Beginner,2.2
CAND0280,SK002,Excel,Advanced,4.0
CAND0280,SK006,Data Cleaning,Intermediate,1.5
CAND0280,SK008,Recruitment Analytics,Intermediate,3.9
CAND0280,SK010,Automation,Advanced,4.4
CAND0280,SK011,Power Automate,Intermediate,0.9
CAND0280,SK014,LLMs,Advanced,0.3
CAND0281,SK001,SQL,Advanced,3.7
CAND0281,SK004,Python,Intermediate,3.4
CAND0281,SK007,Dashboarding,Intermediate,2.2
CAND0281,SK008,Recruitment Analytics,Intermediate,0.2
CAND0281,SK010,Automation,Advanced,1.6
CAND0281,SK012,APIs,Intermediate,2.6
CAND0281,SK015,Communication,Beginner,3.2
CAND0282,SK001,SQL,Advanced,3.2
CAND0282,SK002,Excel,Beginner,2.6
CAND0282,SK003,Power BI,Beginner,2.1
CAND0282,SK005,Pandas,Beginner,3.4
CAND0282,SK007,Dashboarding,Beginner,0.3
CAND0282,SK011,Power Automate,Beginner,1.7
CAND0282,SK014,LLMs,Intermediate,3.2
CAND0282,SK015,Communication,Beginner,3.8
CAND0282,SK016,Problem Solving,Advanced,5.0
CAND0283,SK002,Excel,Intermediate,3.1
CAND0283,SK006,Data Cleaning,Beginner,2.9
CAND0283,SK008,Recruitment Analytics,Beginner,1.3
CAND0283,SK013,Machine Learning,Intermediate,0.6
CAND0283,SK016,Problem Solving,Intermediate,0.6
CAND0284,SK001,SQL,Advanced,4.3
CAND0284,SK002,Excel,Intermediate,0.2
CAND0284,SK004,Python,Intermediate,3.4
CAND0284,SK007,Dashboarding,Advanced,3.8
CAND0284,SK008,Recruitment Analytics,Intermediate,2.2
CAND0284,SK018,DAX,Beginner,4.1
CAND0285,SK002,Excel,Advanced,1.4
CAND0285,SK004,Python,Beginner,2.6
CAND0285,SK006,Data Cleaning,Intermediate,4.1
CAND0285,SK007,Dashboarding,Beginner,1.6
CAND0285,SK008,Recruitment Analytics,Advanced,2.9
CAND0285,SK009,Talent Intelligence,Intermediate,4.7
CAND0285,SK018,DAX,Beginner,2.9
CAND0285,SK019,ETL,Intermediate,0.3
CAND0285,SK020,Statistics,Intermediate,1.2
CAND0286,SK006,Data Cleaning,Intermediate,4.2
CAND0286,SK012,APIs,Beginner,1.4
CAND0286,SK017,Market Research,Intermediate,4.1
CAND0286,SK019,ETL,Advanced,4.4
CAND0287,SK001,SQL,Beginner,4.1
CAND0287,SK002,Excel,Advanced,1.2
CAND0287,SK004,Python,Beginner,3.9
CAND0287,SK007,Dashboarding,Advanced,1.8
CAND0287,SK010,Automation,Beginner,2.8
CAND0287,SK011,Power Automate,Intermediate,1.2
CAND0287,SK014,LLMs,Intermediate,4.9
CAND0287,SK015,Communication,Advanced,3.7
CAND0287,SK019,ETL,Advanced,2.1
CAND0288,SK001,SQL,Advanced,0.3
CAND0288,SK002,Excel,Intermediate,3.0
CAND0288,SK008,Recruitment Analytics,Beginner,4.3
CAND0288,SK009,Talent Intelligence,Advanced,2.3
CAND0288,SK014,LLMs,Beginner,0.6
CAND0288,SK015,Communication,Beginner,4.0
CAND0288,SK017,Market Research,Intermediate,4.0
CAND0288,SK019,ETL,Advanced,4.7
CAND0289,SK002,Excel,Advanced,3.7
CAND0289,SK004,Python,Intermediate,4.7
CAND0289,SK007,Dashboarding,Advanced,0.7
CAND0289,SK011,Power Automate,Intermediate,3.4
CAND0289,SK012,APIs,Intermediate,2.9
CAND0289,SK013,Machine Learning,Advanced,3.5
CAND0289,SK015,Communication,Beginner,1.6
CAND0289,SK016,Problem Solving,Beginner,4.9
CAND0290,SK001,SQL,Beginner,3.3
CAND0290,SK004,Python,Intermediate,2.2
CAND0290,SK011,Power Automate,Advanced,3.0
CAND0290,SK014,LLMs,Beginner,2.5
CAND0290,SK015,Communication,Intermediate,0.4
CAND0290,SK017,Market Research,Advanced,3.8
CAND0290,SK020,Statistics,Intermediate,4.5
CAND0291,SK001,SQL,Beginner,4.9
CAND0291,SK002,Excel,Advanced,4.3
CAND0291,SK003,Power BI,Advanced,1.8
CAND0291,SK004,Python,Advanced,5.0
CAND0291,SK006,Data Cleaning,Intermediate,3.8
CAND0291,SK008,Recruitment Analytics,Intermediate,4.4
CAND0291,SK011,Power Automate,Intermediate,2.7
CAND0291,SK013,Machine Learning,Beginner,3.2
CAND0291,SK014,LLMs,Beginner,2.7
CAND0291,SK016,Problem Solving,Intermediate,3.0
CAND0292,SK001,SQL,Beginner,4.3
CAND0292,SK002,Excel,Beginner,2.3
CAND0292,SK004,Python,Advanced,2.0
CAND0292,SK006,Data Cleaning,Intermediate,0.6
CAND0292,SK007,Dashboarding,Advanced,3.3
CAND0292,SK009,Talent Intelligence,Beginner,3.8
CAND0292,SK011,Power Automate,Advanced,4.6
CAND0292,SK013,Machine Learning,Intermediate,0.9
CAND0292,SK018,DAX,Advanced,2.6
CAND0293,SK001,SQL,Advanced,2.2
CAND0293,SK002,Excel,Intermediate,1.7
CAND0293,SK007,Dashboarding,Intermediate,1.2
CAND0293,SK013,Machine Learning,Advanced,1.4
CAND0293,SK016,Problem Solving,Advanced,3.9
CAND0293,SK017,Market Research,Intermediate,3.8
CAND0293,SK018,DAX,Advanced,1.4
CAND0294,SK001,SQL,Intermediate,3.6
CAND0294,SK002,Excel,Advanced,4.5
CAND0294,SK003,Power BI,Intermediate,4.4
CAND0294,SK004,Python,Beginner,4.5
CAND0294,SK005,Pandas,Intermediate,1.5
CAND0294,SK007,Dashboarding,Intermediate,2.4
CAND0294,SK018,DAX,Intermediate,1.0
CAND0295,SK005,Pandas,Advanced,4.6
CAND0295,SK006,Data Cleaning,Advanced,2.5
CAND0295,SK008,Recruitment Analytics,Intermediate,1.5
CAND0295,SK009,Talent Intelligence,Intermediate,4.8
CAND0295,SK013,Machine Learning,Intermediate,3.1
CAND0295,SK015,Communication,Advanced,1.6
CAND0295,SK019,ETL,Beginner,4.7
CAND0296,SK001,SQL,Beginner,2.5
CAND0296,SK004,Python,Intermediate,2.2
CAND0296,SK005,Pandas,Intermediate,1.6
CAND0296,SK007,Dashboarding,Intermediate,4.4
CAND0296,SK008,Recruitment Analytics,Beginner,4.8
CAND0296,SK011,Power Automate,Intermediate,2.2
CAND0296,SK012,APIs,Intermediate,0.6
CAND0296,SK013,Machine Learning,Advanced,2.3
CAND0296,SK015,Communication,Beginner,1.6
CAND0296,SK018,DAX,Beginner,1.7
CAND0297,SK001,SQL,Intermediate,2.0
CAND0297,SK002,Excel,Intermediate,3.7
CAND0297,SK007,Dashboarding,Beginner,1.4
CAND0297,SK011,Power Automate,Intermediate,3.7
CAND0297,SK012,APIs,Intermediate,1.4
CAND0297,SK017,Market Research,Intermediate,3.3
CAND0297,SK018,DAX,Intermediate,2.0
CAND0297,SK020,Statistics,Intermediate,4.8
CAND0298,SK001,SQL,Advanced,3.7
CAND0298,SK002,Excel,Beginner,0.5
CAND0298,SK005,Pandas,Beginner,4.1
CAND0298,SK014,LLMs,Advanced,5.0
CAND0298,SK019,ETL,Advanced,1.9
CAND0299,SK001,SQL,Beginner,3.8
CAND0299,SK002,Excel,Intermediate,4.0
CAND0299,SK003,Power BI,Intermediate,2.1
CAND0299,SK004,Python,Beginner,1.7
CAND0299,SK011,Power Automate,Intermediate,2.5
CAND0299,SK013,Machine Learning,Intermediate,4.6
CAND0299,SK015,Communication,Advanced,3.3
CAND0299,SK017,Market Research,Advanced,2.2
CAND0299,SK020,Statistics,Intermediate,3.4
CAND0300,SK004,Python,Intermediate,3.6
CAND0300,SK009,Talent Intelligence,Intermediate,2.1
CAND0300,SK013,Machine Learning,Advanced,3.0
CAND0300,SK014,LLMs,Beginner,2.7
CAND0300,SK015,Communication,Advanced,0.5
CAND0300,SK017,Market Research,Advanced,1.0
CAND0300,SK019,ETL,Beginner,3.5
CAND0301,SK001,SQL,Intermediate,4.2
CAND0301,SK002,Excel,Advanced,1.4
CAND0301,SK004,Python,Advanced,2.2
CAND0301,SK006,Data Cleaning,Beginner,0.5
CAND0301,SK016,Problem Solving,Beginner,1.9
CAND0301,SK019,ETL,Beginner,4.4
CAND0301,SK020,Statistics,Advanced,2.1
CAND0302,SK002,Excel,Beginner,1.4
CAND0302,SK010,Automation,Advanced,3.8
CAND0302,SK015,Communication,Intermediate,1.0
CAND0302,SK016,Problem Solving,Intermediate,1.6
CAND0302,SK020,Statistics,Intermediate,4.2
CAND0303,SK001,SQL,Advanced,1.0
CAND0303,SK007,Dashboarding,Advanced,1.3
CAND0303,SK009,Talent Intelligence,Advanced,2.5
CAND0303,SK010,Automation,Beginner,4.2
CAND0303,SK011,Power Automate,Beginner,2.8
CAND0304,SK001,SQL,Advanced,3.4
CAND0304,SK002,Excel,Beginner,0.9
CAND0304,SK004,Python,Advanced,2.0
CAND0304,SK010,Automation,Intermediate,4.5
CAND0304,SK014,LLMs,Intermediate,3.9
CAND0304,SK016,Problem Solving,Advanced,4.1
CAND0304,SK018,DAX,Intermediate,1.2
CAND0304,SK019,ETL,Advanced,4.7
CAND0305,SK004,Python,Advanced,4.5
CAND0305,SK006,Data Cleaning,Beginner,4.6
CAND0305,SK010,Automation,Advanced,4.9
CAND0305,SK011,Power Automate,Intermediate,1.9
CAND0305,SK012,APIs,Advanced,4.2
CAND0305,SK013,Machine Learning,Beginner,2.0
CAND0305,SK016,Problem Solving,Intermediate,3.8
CAND0305,SK019,ETL,Beginner,1.2
CAND0306,SK001,SQL,Beginner,5.0
CAND0306,SK003,Power BI,Advanced,0.5
CAND0306,SK004,Python,Intermediate,4.4
CAND0306,SK008,Recruitment Analytics,Beginner,1.4
CAND0306,SK010,Automation,Advanced,3.1
CAND0306,SK019,ETL,Beginner,1.7
CAND0307,SK002,Excel,Beginner,2.7
CAND0307,SK004,Python,Beginner,2.5
CAND0307,SK008,Recruitment Analytics,Beginner,1.6
CAND0307,SK012,APIs,Beginner,1.6
CAND0307,SK015,Communication,Intermediate,0.6
CAND0308,SK003,Power BI,Beginner,1.1
CAND0308,SK004,Python,Intermediate,1.6
CAND0308,SK007,Dashboarding,Intermediate,2.3
CAND0308,SK011,Power Automate,Beginner,3.4
CAND0308,SK012,APIs,Beginner,4.5
CAND0308,SK018,DAX,Advanced,5.0
CAND0309,SK004,Python,Intermediate,1.8
CAND0309,SK007,Dashboarding,Intermediate,0.8
CAND0309,SK008,Recruitment Analytics,Advanced,3.8
CAND0309,SK010,Automation,Beginner,3.1
CAND0309,SK011,Power Automate,Beginner,0.9
CAND0309,SK012,APIs,Advanced,4.3
CAND0309,SK017,Market Research,Advanced,1.5
CAND0309,SK018,DAX,Beginner,0.5
CAND0310,SK001,SQL,Advanced,3.2
CAND0310,SK002,Excel,Beginner,0.5
CAND0310,SK003,Power BI,Advanced,3.7
CAND0310,SK004,Python,Advanced,0.8
CAND0310,SK014,LLMs,Advanced,1.4
CAND0310,SK015,Communication,Advanced,0.8
CAND0310,SK019,ETL,Advanced,0.9
CAND0311,SK001,SQL,Advanced,3.9
CAND0311,SK003,Power BI,Beginner,0.3
CAND0311,SK005,Pandas,Beginner,3.2
CAND0311,SK007,Dashboarding,Intermediate,3.0
CAND0311,SK011,Power Automate,Advanced,0.6
CAND0311,SK012,APIs,Beginner,0.3
CAND0311,SK015,Communication,Advanced,1.3
CAND0311,SK016,Problem Solving,Advanced,4.0
CAND0311,SK020,Statistics,Advanced,4.6
CAND0312,SK001,SQL,Advanced,3.4
CAND0312,SK002,Excel,Intermediate,2.9
CAND0312,SK004,Python,Advanced,2.6
CAND0312,SK005,Pandas,Beginner,1.4
CAND0312,SK012,APIs,Beginner,2.9
CAND0312,SK015,Communication,Beginner,0.9
CAND0312,SK016,Problem Solving,Intermediate,0.6
CAND0312,SK019,ETL,Intermediate,1.1
CAND0313,SK001,SQL,Intermediate,0.4
CAND0313,SK004,Python,Advanced,0.3
CAND0313,SK005,Pandas,Beginner,1.5
CAND0313,SK011,Power Automate,Intermediate,4.0
CAND0313,SK017,Market Research,Intermediate,4.5
CAND0314,SK001,SQL,Advanced,2.6
CAND0314,SK002,Excel,Intermediate,2.1
CAND0314,SK005,Pandas,Advanced,1.4
CAND0314,SK011,Power Automate,Beginner,0.7
CAND0314,SK013,Machine Learning,Intermediate,1.8
CAND0314,SK015,Communication,Intermediate,2.3
CAND0315,SK002,Excel,Advanced,3.2
CAND0315,SK004,Python,Beginner,0.6
CAND0315,SK008,Recruitment Analytics,Intermediate,3.4
CAND0315,SK015,Communication,Beginner,2.2
CAND0315,SK016,Problem Solving,Beginner,4.4
CAND0315,SK017,Market Research,Beginner,4.2
CAND0315,SK018,DAX,Beginner,4.4
CAND0316,SK001,SQL,Advanced,3.8
CAND0316,SK002,Excel,Beginner,3.8
CAND0316,SK007,Dashboarding,Advanced,0.3
CAND0316,SK013,Machine Learning,Advanced,0.3
CAND0316,SK018,DAX,Intermediate,0.8
CAND0317,SK002,Excel,Beginner,1.4
CAND0317,SK006,Data Cleaning,Advanced,3.7
CAND0317,SK008,Recruitment Analytics,Intermediate,1.3
CAND0317,SK011,Power Automate,Intermediate,0.8
CAND0317,SK012,APIs,Beginner,3.0
CAND0317,SK017,Market Research,Beginner,4.8
CAND0317,SK019,ETL,Intermediate,2.5
CAND0318,SK002,Excel,Advanced,1.4
CAND0318,SK004,Python,Advanced,3.8
CAND0318,SK005,Pandas,Intermediate,4.1
CAND0318,SK008,Recruitment Analytics,Advanced,3.8
CAND0318,SK011,Power Automate,Intermediate,4.2
CAND0318,SK019,ETL,Intermediate,2.0
CAND0319,SK001,SQL,Beginner,3.8
CAND0319,SK002,Excel,Beginner,2.7
CAND0319,SK006,Data Cleaning,Beginner,1.4
CAND0319,SK012,APIs,Beginner,0.4
CAND0319,SK017,Market Research,Advanced,2.7
CAND0319,SK019,ETL,Intermediate,2.8
CAND0319,SK020,Statistics,Intermediate,3.5
CAND0320,SK001,SQL,Intermediate,3.7
CAND0320,SK004,Python,Advanced,1.8
CAND0320,SK007,Dashboarding,Advanced,2.5
CAND0320,SK010,Automation,Beginner,0.6
CAND0320,SK014,LLMs,Intermediate,3.3
CAND0320,SK016,Problem Solving,Beginner,4.7
CAND0320,SK017,Market Research,Intermediate,4.5
CAND0320,SK020,Statistics,Advanced,4.0
CAND0321,SK004,Python,Advanced,0.5
CAND0321,SK006,Data Cleaning,Advanced,1.6
CAND0321,SK009,Talent Intelligence,Advanced,2.1
CAND0321,SK016,Problem Solving,Beginner,2.3
CAND0321,SK017,Market Research,Intermediate,3.9
CAND0321,SK018,DAX,Advanced,3.3
CAND0321,SK020,Statistics,Advanced,3.2
CAND0322,SK001,SQL,Intermediate,1.7
CAND0322,SK006,Data Cleaning,Beginner,3.1
CAND0322,SK008,Recruitment Analytics,Intermediate,2.7
CAND0322,SK009,Talent Intelligence,Intermediate,1.3
CAND0322,SK011,Power Automate,Advanced,0.2
CAND0322,SK013,Machine Learning,Beginner,2.9
CAND0322,SK014,LLMs,Beginner,1.9
CAND0322,SK020,Statistics,Advanced,4.1
CAND0323,SK001,SQL,Advanced,3.3
CAND0323,SK002,Excel,Beginner,4.6
CAND0323,SK004,Python,Beginner,0.8
CAND0323,SK007,Dashboarding,Intermediate,3.8
CAND0323,SK013,Machine Learning,Advanced,1.2
CAND0324,SK002,Excel,Beginner,4.1
CAND0324,SK006,Data Cleaning,Advanced,4.9
CAND0324,SK009,Talent Intelligence,Intermediate,0.2
CAND0324,SK010,Automation,Beginner,1.1
CAND0324,SK011,Power Automate,Intermediate,2.9
CAND0324,SK013,Machine Learning,Beginner,4.2
CAND0324,SK014,LLMs,Intermediate,4.4
CAND0324,SK016,Problem Solving,Intermediate,3.8
CAND0325,SK001,SQL,Beginner,1.9
CAND0325,SK002,Excel,Advanced,0.9
CAND0325,SK004,Python,Intermediate,0.4
CAND0325,SK013,Machine Learning,Intermediate,2.5
CAND0325,SK015,Communication,Intermediate,4.7
CAND0325,SK016,Problem Solving,Intermediate,3.2
CAND0325,SK017,Market Research,Beginner,2.6
CAND0325,SK019,ETL,Beginner,3.2
CAND0326,SK003,Power BI,Intermediate,3.7
CAND0326,SK004,Python,Advanced,0.9
CAND0326,SK005,Pandas,Advanced,1.9
CAND0326,SK010,Automation,Beginner,1.0
CAND0326,SK013,Machine Learning,Beginner,4.4
CAND0327,SK001,SQL,Beginner,0.6
CAND0327,SK002,Excel,Beginner,2.1
CAND0327,SK004,Python,Intermediate,1.4
CAND0327,SK007,Dashboarding,Advanced,2.0
CAND0327,SK008,Recruitment Analytics,Intermediate,3.3
