application_id,stage_name,stage_rank,stage_date,stage_status,days_in_previous_stage
APP00391,Applied,1,2026-05-26,Completed,
APP00391,Screened,2,2026-05-31,Completed,5
APP00391,Shortlisted,3,2026-06-02,Rejected,2
APP00392,Applied,1,2026-05-10,Completed,
APP00392,Screened,2,2026-05-12,Completed,2
APP00392,Shortlisted,3,2026-05-21,Completed,9
APP00392,Interview 1,4,2026-05-24,Completed,3
APP00392,Interview 2,5,2026-05-27,Completed,3
APP00392,Offer,6,2026-06-03,Completed,7
APP00392,Hired,7,2026-06-10,Completed,7
APP00393,Applied,1,2026-01-01,Completed,
APP00393,Screened,2,2026-01-03,Rejected,2
APP00394,Applied,1,2026-06-16,Completed,
APP00394,Screened,2,2026-06-25,Completed,9
APP00394,Shortlisted,3,2026-06-30,Rejected,5
APP00395,Applied,1,2026-03-30,Completed,
APP00395,Screened,2,2026-04-04,Completed,5
APP00395,Shortlisted,3,2026-04-08,Completed,4
APP00395,Interview 1,4,2026-04-14,Completed,6
APP00395,Interview 2,5,2026-04-18,Rejected,4
APP00396,Applied,1,2026-04-24,Completed,
APP00396,Screened,2,2026-04-29,Completed,5
APP00396,Shortlisted,3,2026-05-04,Completed,5
APP00396,Interview 1,4,2026-05-09,Completed,5
APP00396,Interview 2,5,2026-05-16,Completed,7
APP00396,Offer,6,2026-05-22,Active,6
APP00397,Applied,1,2026-02-16,Completed,
APP00397,Screened,2,2026-02-22,Completed,6
APP00397,Shortlisted,3,2026-02-26,Completed,4
APP00397,Interview 1,4,2026-03-06,Completed,8
APP00397,Interview 2,5,2026-03-15,Completed,9
APP00397,Offer,6,2026-03-17,Completed,2
APP00397,Hired,7,2026-03-24,Completed,7
APP00398,Applied,1,2026-03-20,Completed,
APP00398,Screened,2,2026-03-27,Completed,7
APP00398,Shortlisted,3,2026-03-31,Completed,4
APP00398,Interview 1,4,2026-04-06,Rejected,6
APP00399,Applied,1,2026-03-13,Completed,
APP00399,Screened,2,2026-03-16,Completed,3
APP00399,Shortlisted,3,2026-03-18,Completed,2
APP00399,Interview 1,4,2026-03-22,Rejected,4
APP00400,Applied,1,2026-05-06,Completed,
APP00400,Screened,2,2026-05-10,Completed,4
APP00400,Shortlisted,3,2026-05-14,Completed,4
APP00400,Interview 1,4,2026-05-20,Completed,6
APP00400,Interview 2,5,2026-05-27,Completed,7
APP00400,Offer,6,2026-06-02,Rejected,6
APP00401,Applied,1,2026-01-14,Completed,
APP00401,Screened,2,2026-01-16,Completed,2
APP00401,Shortlisted,3,2026-01-22,Completed,6
APP00401,Interview 1,4,2026-01-31,Completed,9
APP00401,Interview 2,5,2026-02-02,Completed,2
APP00401,Offer,6,2026-02-10,Completed,8
APP00401,Hired,7,2026-02-17,Completed,7
APP00402,Applied,1,2026-02-03,Completed,
APP00402,Screened,2,2026-02-06,Completed,3
APP00402,Shortlisted,3,2026-02-13,Rejected,7
APP00403,Applied,1,2026-02-02,Completed,
APP00403,Screened,2,2026-02-07,Completed,5
APP00403,Shortlisted,3,2026-02-10,Completed,3
APP00403,Interview 1,4,2026-02-13,Completed,3
APP00403,Interview 2,5,2026-02-20,Completed,7
APP00403,Offer,6,2026-02-24,Completed,4
APP00403,Hired,7,2026-02-27,Completed,3
APP00404,Applied,1,2026-01-21,Completed,
APP00404,Screened,2,2026-01-25,Completed,4
APP00404,Shortlisted,3,2026-02-03,Completed,9
APP00404,Interview 1,4,2026-02-09,Active,6
APP00405,Applied,1,2026-05-19,Completed,
APP00405,Screened,2,2026-05-23,Completed,4
APP00405,Shortlisted,3,2026-05-30,Completed,7
APP00405,Interview 1,4,2026-06-04,Completed,5
APP00405,Interview 2,5,2026-06-10,Completed,6
APP00405,Offer,6,2026-06-16,Completed,6
APP00405,Hired,7,2026-06-22,Completed,6
APP00406,Applied,1,2026-01-21,Completed,
APP00406,Screened,2,2026-01-28,Completed,7
APP00406,Shortlisted,3,2026-01-31,Completed,3
APP00406,Interview 1,4,2026-02-06,Completed,6
APP00406,Interview 2,5,2026-02-13,Completed,7
APP00406,Offer,6,2026-02-21,Rejected,8
APP00407,Applied,1,2026-02-06,Completed,
APP00407,Screened,2,2026-02-10,Completed,4
APP00407,Shortlisted,3,2026-02-18,Completed,8
APP00407,Interview 1,4,2026-02-25,Completed,7
APP00407,Interview 2,5,2026-03-05,Rejected,8
APP00408,Applied,1,2026-02-18,Completed,
APP00408,Screened,2,2026-02-20,Completed,2
APP00408,Shortlisted,3,2026-02-27,Completed,7
APP00408,Interview 1,4,2026-03-02,Completed,3
APP00408,Interview 2,5,2026-03-07,Completed,5
APP00408,Offer,6,2026-03-15,Rejected,8
APP00409,Applied,1,2026-05-25,Completed,
APP00409,Screened,2,2026-05-30,Completed,5
APP00409,Shortlisted,3,2026-06-06,Completed,7
APP00409,Interview 1,4,2026-06-15,Withdrawn,9
APP00410,Applied,1,2026-05-25,Completed,
APP00410,Screened,2,2026-06-01,Rejected,7
APP00411,Applied,1,2026-06-04,Rejected,
APP00412,Applied,1,2026-01-16,Completed,
APP00412,Screened,2,2026-01-25,Completed,9
APP00412,Shortlisted,3,2026-01-29,Completed,4
APP00412,Interview 1,4,2026-02-04,Completed,6
APP00412,Interview 2,5,2026-02-07,Completed,3
APP00412,Offer,6,2026-02-15,Completed,8
APP00412,Hired,7,2026-02-17,Completed,2
APP00413,Applied,1,2026-01-21,Completed,
APP00413,Screened,2,2026-01-30,Completed,9
APP00413,Shortlisted,3,2026-02-06,Rejected,7
APP00414,Applied,1,2026-02-20,Completed,
APP00414,Screened,2,2026-02-23,Completed,3
APP00414,Shortlisted,3,2026-02-25,Completed,2
APP00414,Interview 1,4,2026-03-04,Completed,7
APP00414,Interview 2,5,2026-03-12,Completed,8
APP00414,Offer,6,2026-03-19,Completed,7
APP00414,Hired,7,2026-03-21,Completed,2
APP00415,Applied,1,2026-01-18,Completed,
APP00415,Screened,2,2026-01-25,Completed,7
APP00415,Shortlisted,3,2026-02-01,Completed,7
APP00415,Interview 1,4,2026-02-08,Completed,7
APP00415,Interview 2,5,2026-02-16,Completed,8
APP00415,Offer,6,2026-02-19,Completed,3
APP00415,Hired,7,2026-02-25,Completed,6
APP00416,Applied,1,2026-06-14,Completed,
APP00416,Screened,2,2026-06-18,Completed,4
APP00416,Shortlisted,3,2026-06-22,Completed,4
APP00416,Interview 1,4,2026-06-29,Completed,7
APP00416,Interview 2,5,2026-07-08,Completed,9
APP00416,Offer,6,2026-07-13,Completed,5
APP00416,Hired,7,2026-07-18,Completed,5
APP00417,Applied,1,2026-05-11,Completed,
APP00417,Screened,2,2026-05-17,Completed,6
APP00417,Shortlisted,3,2026-05-23,Completed,6
APP00417,Interview 1,4,2026-05-30,Completed,7
APP00417,Interview 2,5,2026-06-06,Completed,7
APP00417,Offer,6,2026-06-14,Completed,8
APP00417,Hired,7,2026-06-19,Completed,5
APP00418,Applied,1,2026-05-26,Completed,
APP00418,Screened,2,2026-06-02,Rejected,7
APP00419,Applied,1,2026-02-25,Completed,
APP00419,Screened,2,2026-03-06,Completed,9
APP00419,Shortlisted,3,2026-03-14,Completed,8
APP00419,Interview 1,4,2026-03-21,Active,7
APP00420,Applied,1,2026-06-08,Completed,
APP00420,Screened,2,2026-06-12,Completed,4
APP00420,Shortlisted,3,2026-06-15,Active,3
APP00421,Applied,1,2026-04-19,Withdrawn,
APP00422,Applied,1,2026-03-09,Completed,
APP00422,Screened,2,2026-03-11,Completed,2
APP00422,Shortlisted,3,2026-03-20,Completed,9
APP00422,Interview 1,4,2026-03-24,Completed,4
APP00422,Interview 2,5,2026-03-26,Rejected,2
APP00423,Applied,1,2026-04-30,Rejected,
APP00424,Applied,1,2026-03-10,Completed,
APP00424,Screened,2,2026-03-12,Rejected,2
APP00425,Applied,1,2026-03-01,Completed,
APP00425,Screened,2,2026-03-10,Completed,9
APP00425,Shortlisted,3,2026-03-19,Completed,9
APP00425,Interview 1,4,2026-03-23,Completed,4
APP00425,Interview 2,5,2026-03-31,Completed,8
APP00425,Offer,6,2026-04-08,Completed,8
APP00425,Hired,7,2026-04-15,Completed,7
APP00426,Applied,1,2026-06-15,Completed,
APP00426,Screened,2,2026-06-19,Rejected,4
APP00427,Applied,1,2026-05-27,Completed,
APP00427,Screened,2,2026-06-04,Completed,8
APP00427,Shortlisted,3,2026-06-07,Completed,3
APP00427,Interview 1,4,2026-06-09,Completed,2
APP00427,Interview 2,5,2026-06-14,Completed,5
APP00427,Offer,6,2026-06-22,Completed,8
APP00427,Hired,7,2026-06-27,Completed,5
APP00428,Applied,1,2026-02-09,Completed,
APP00428,Screened,2,2026-02-12,Completed,3
APP00428,Shortlisted,3,2026-02-21,Active,9
APP00429,Applied,1,2026-04-14,Completed,
APP00429,Screened,2,2026-04-16,Completed,2
APP00429,Shortlisted,3,2026-04-22,Completed,6
APP00429,Interview 1,4,2026-04-25,Completed,3
APP00429,Interview 2,5,2026-05-03,Completed,8
APP00429,Offer,6,2026-05-12,Rejected,9
APP00430,Applied,1,2026-03-07,Completed,
APP00430,Screened,2,2026-03-14,Completed,7
APP00430,Shortlisted,3,2026-03-23,Completed,9
APP00430,Interview 1,4,2026-03-25,Completed,2
APP00430,Interview 2,5,2026-03-30,Withdrawn,5
APP00431,Applied,1,2026-05-22,Completed,
APP00431,Screened,2,2026-05-26,Completed,4
APP00431,Shortlisted,3,2026-05-28,Completed,2
APP00431,Interview 1,4,2026-06-06,Completed,9
APP00431,Interview 2,5,2026-06-08,Completed,2
APP00431,Offer,6,2026-06-10,Completed,2
APP00431,Hired,7,2026-06-16,Completed,6
APP00432,Applied,1,2026-05-04,Completed,
APP00432,Screened,2,2026-05-06,Completed,2
APP00432,Shortlisted,3,2026-05-12,Completed,6
APP00432,Interview 1,4,2026-05-16,Completed,4
APP00432,Interview 2,5,2026-05-20,Rejected,4
APP00433,Applied,1,2026-04-18,Completed,
APP00433,Screened,2,2026-04-25,Completed,7
APP00433,Shortlisted,3,2026-05-04,Rejected,9
APP00434,Applied,1,2026-01-31,Completed,
APP00434,Screened,2,2026-02-07,Completed,7
APP00434,Shortlisted,3,2026-02-13,Completed,6
APP00434,Interview 1,4,2026-02-22,Active,9
APP00435,Applied,1,2026-04-11,Completed,
APP00435,Screened,2,2026-04-13,Rejected,2
APP00436,Applied,1,2026-05-03,Completed,
APP00436,Screened,2,2026-05-11,Completed,8
APP00436,Shortlisted,3,2026-05-14,Completed,3
APP00436,Interview 1,4,2026-05-18,Withdrawn,4
APP00437,Applied,1,2026-03-09,Completed,
APP00437,Screened,2,2026-03-11,Completed,2
APP00437,Shortlisted,3,2026-03-16,Completed,5
APP00437,Interview 1,4,2026-03-23,Completed,7
APP00437,Interview 2,5,2026-03-31,Completed,8
APP00437,Offer,6,2026-04-08,Completed,8
APP00437,Hired,7,2026-04-10,Completed,2
APP00438,Applied,1,2026-03-13,Completed,
APP00438,Screened,2,2026-03-20,Completed,7
APP00438,Shortlisted,3,2026-03-26,Completed,6
APP00438,Interview 1,4,2026-04-04,Completed,9
APP00438,Interview 2,5,2026-04-07,Rejected,3
APP00439,Applied,1,2026-03-31,Completed,
APP00439,Screened,2,2026-04-08,Completed,8
APP00439,Shortlisted,3,2026-04-13,Completed,5
APP00439,Interview 1,4,2026-04-17,Completed,4
APP00439,Interview 2,5,2026-04-21,Completed,4
APP00439,Offer,6,2026-04-25,Active,4
APP00440,Applied,1,2026-05-18,Completed,
APP00440,Screened,2,2026-05-26,Completed,8
APP00440,Shortlisted,3,2026-05-28,Completed,2
APP00440,Interview 1,4,2026-05-31,Completed,3
APP00440,Interview 2,5,2026-06-08,Completed,8
APP00440,Offer,6,2026-06-17,Completed,9
APP00440,Hired,7,2026-06-25,Completed,8
APP00441,Applied,1,2026-01-11,Completed,
APP00441,Screened,2,2026-01-19,Completed,8
APP00441,Shortlisted,3,2026-01-24,Rejected,5
APP00442,Applied,1,2026-03-28,Completed,
APP00442,Screened,2,2026-04-03,Completed,6
APP00442,Shortlisted,3,2026-04-10,Completed,7
APP00442,Interview 1,4,2026-04-15,Active,5
APP00443,Applied,1,2026-05-05,Completed,
APP00443,Screened,2,2026-05-10,Rejected,5
APP00444,Applied,1,2026-03-20,Completed,
APP00444,Screened,2,2026-03-28,Completed,8
APP00444,Shortlisted,3,2026-04-06,Rejected,9
APP00445,Applied,1,2026-01-06,Completed,
APP00445,Screened,2,2026-01-13,Completed,7
APP00445,Shortlisted,3,2026-01-20,Rejected,7
APP00446,Applied,1,2026-04-24,Completed,
APP00446,Screened,2,2026-04-28,Completed,4
APP00446,Shortlisted,3,2026-05-06,Completed,8
APP00446,Interview 1,4,2026-05-11,Rejected,5
APP00447,Applied,1,2026-06-15,Completed,
APP00447,Screened,2,2026-06-17,Completed,2
APP00447,Shortlisted,3,2026-06-26,Rejected,9
APP00448,Applied,1,2026-04-22,Completed,
APP00448,Screened,2,2026-04-27,Completed,5
APP00448,Shortlisted,3,2026-05-02,Withdrawn,5
APP00449,Applied,1,2026-01-13,Completed,
APP00449,Screened,2,2026-01-19,Rejected,6
APP00450,Applied,1,2026-02-08,Completed,
APP00450,Screened,2,2026-02-12,Completed,4
APP00450,Shortlisted,3,2026-02-15,Completed,3
APP00450,Interview 1,4,2026-02-20,Active,5
APP00451,Applied,1,2026-01-18,Completed,
APP00451,Screened,2,2026-01-25,Completed,7
APP00451,Shortlisted,3,2026-01-29,Completed,4
APP00451,Interview 1,4,2026-02-02,Rejected,4
APP00452,Applied,1,2026-02-04,Completed,
APP00452,Screened,2,2026-02-10,Rejected,6
APP00453,Applied,1,2026-01-29,Rejected,
APP00454,Applied,1,2026-04-12,Completed,
APP00454,Screened,2,2026-04-19,Completed,7
APP00454,Shortlisted,3,2026-04-27,Rejected,8
APP00455,Applied,1,2026-02-12,Completed,
APP00455,Screened,2,2026-02-18,Rejected,6
APP00456,Applied,1,2026-03-18,Completed,
APP00456,Screened,2,2026-03-22,Completed,4
APP00456,Shortlisted,3,2026-03-31,Completed,9
APP00456,Interview 1,4,2026-04-04,Completed,4
APP00456,Interview 2,5,2026-04-10,Completed,6
APP00456,Offer,6,2026-04-18,Completed,8
APP00456,Hired,7,2026-04-20,Completed,2
APP00457,Applied,1,2026-01-14,Completed,
APP00457,Screened,2,2026-01-21,Completed,7
APP00457,Shortlisted,3,2026-01-30,Completed,9
APP00457,Interview 1,4,2026-02-01,Completed,2
APP00457,Interview 2,5,2026-02-05,Rejected,4
APP00458,Applied,1,2026-03-27,Completed,
APP00458,Screened,2,2026-03-30,Completed,3
APP00458,Shortlisted,3,2026-04-08,Rejected,9
APP00459,Applied,1,2026-05-21,Completed,
APP00459,Screened,2,2026-05-28,Completed,7
APP00459,Shortlisted,3,2026-06-06,Completed,9
APP00459,Interview 1,4,2026-06-12,Completed,6
APP00459,Interview 2,5,2026-06-17,Completed,5
APP00459,Offer,6,2026-06-22,Completed,5
APP00459,Hired,7,2026-06-30,Completed,8
APP00460,Applied,1,2026-02-11,Rejected,
APP00461,Applied,1,2026-04-28,Completed,
APP00461,Screened,2,2026-05-05,Completed,7
APP00461,Shortlisted,3,2026-05-12,Rejected,7
APP00462,Applied,1,2026-06-02,Completed,
APP00462,Screened,2,2026-06-08,Completed,6
APP00462,Shortlisted,3,2026-06-17,Rejected,9
APP00463,Applied,1,2026-03-07,Completed,
APP00463,Screened,2,2026-03-16,Completed,9
APP00463,Shortlisted,3,2026-03-20,Completed,4
APP00463,Interview 1,4,2026-03-23,Active,3
APP00464,Applied,1,2026-01-17,Completed,
APP00464,Screened,2,2026-01-21,Completed,4
APP00464,Shortlisted,3,2026-01-29,Completed,8
APP00464,Interview 1,4,2026-02-07,Completed,9
APP00464,Interview 2,5,2026-02-15,Completed,8
APP00464,Offer,6,2026-02-19,Completed,4
APP00464,Hired,7,2026-02-26,Completed,7
APP00465,Applied,1,2026-01-22,Completed,
APP00465,Screened,2,2026-01-26,Completed,4
APP00465,Shortlisted,3,2026-01-28,Rejected,2
APP00466,Applied,1,2026-02-04,Completed,
APP00466,Screened,2,2026-02-07,Completed,3
APP00466,Shortlisted,3,2026-02-09,Completed,2
APP00466,Interview 1,4,2026-02-13,Completed,4
APP00466,Interview 2,5,2026-02-17,Rejected,4
APP00467,Applied,1,2026-04-29,Completed,
APP00467,Screened,2,2026-05-04,Completed,5
APP00467,Shortlisted,3,2026-05-10,Completed,6
APP00467,Interview 1,4,2026-05-12,Rejected,2
APP00468,Applied,1,2026-03-21,Completed,
APP00468,Screened,2,2026-03-24,Withdrawn,3
APP00469,Applied,1,2026-02-08,Completed,
APP00469,Screened,2,2026-02-17,Completed,9
APP00469,Shortlisted,3,2026-02-25,Completed,8
APP00469,Interview 1,4,2026-03-05,Completed,8
APP00469,Interview 2,5,2026-03-13,Active,8
APP00470,Applied,1,2026-02-04,Completed,
APP00470,Screened,2,2026-02-08,Completed,4
APP00470,Shortlisted,3,2026-02-10,Completed,2
APP00470,Interview 1,4,2026-02-14,Rejected,4
APP00471,Applied,1,2026-02-16,Completed,
APP00471,Screened,2,2026-02-23,Completed,7
APP00471,Shortlisted,3,2026-02-25,Completed,2
APP00471,Interview 1,4,2026-02-28,Rejected,3
APP00472,Applied,1,2026-04-22,Completed,
APP00472,Screened,2,2026-04-28,Completed,6
APP00472,Shortlisted,3,2026-05-07,Completed,9
APP00472,Interview 1,4,2026-05-09,Completed,2
APP00472,Interview 2,5,2026-05-18,Completed,9
APP00472,Offer,6,2026-05-20,Completed,2
APP00472,Hired,7,2026-05-25,Completed,5
APP00473,Applied,1,2026-01-11,Completed,
APP00473,Screened,2,2026-01-17,Completed,6
APP00473,Shortlisted,3,2026-01-25,Active,8
APP00474,Applied,1,2026-05-08,Completed,
APP00474,Screened,2,2026-05-16,Completed,8
APP00474,Shortlisted,3,2026-05-23,Rejected,7
APP00475,Applied,1,2026-04-20,Rejected,
APP00476,Applied,1,2026-03-07,Completed,
APP00476,Screened,2,2026-03-13,Completed,6
APP00476,Shortlisted,3,2026-03-19,Completed,6
APP00476,Interview 1,4,2026-03-22,Completed,3
APP00476,Interview 2,5,2026-03-25,Completed,3
APP00476,Offer,6,2026-03-28,Completed,3
APP00476,Hired,7,2026-04-06,Completed,9
APP00477,Applied,1,2026-02-15,Completed,
APP00477,Screened,2,2026-02-18,Completed,3
APP00477,Shortlisted,3,2026-02-21,Completed,3
APP00477,Interview 1,4,2026-02-25,Rejected,4
APP00478,Applied,1,2026-02-24,Completed,
APP00478,Screened,2,2026-03-01,Completed,5
APP00478,Shortlisted,3,2026-03-10,Completed,9
APP00478,Interview 1,4,2026-03-19,Rejected,9
APP00479,Applied,1,2026-06-16,Completed,
APP00479,Screened,2,2026-06-19,Completed,3
APP00479,Shortlisted,3,2026-06-23,Completed,4
APP00479,Interview 1,4,2026-06-26,Completed,3
APP00479,Interview 2,5,2026-07-03,Completed,7
APP00479,Offer,6,2026-07-09,Completed,6
APP00479,Hired,7,2026-07-11,Completed,2
APP00480,Applied,1,2026-02-09,Completed,
APP00480,Screened,2,2026-02-15,Completed,6
APP00480,Shortlisted,3,2026-02-21,Completed,6
APP00480,Interview 1,4,2026-03-01,Completed,8
APP00480,Interview 2,5,2026-03-04,Completed,3
APP00480,Offer,6,2026-03-07,Rejected,3
APP00481,Applied,1,2026-05-22,Withdrawn,
APP00482,Applied,1,2026-02-05,Completed,
APP00482,Screened,2,2026-02-12,Rejected,7
APP00483,Applied,1,2026-02-10,Completed,
APP00483,Screened,2,2026-02-13,Rejected,3
APP00484,Applied,1,2026-02-02,Completed,
APP00484,Screened,2,2026-02-08,Completed,6
APP00484,Shortlisted,3,2026-02-13,Rejected,5
APP00485,Applied,1,2026-04-21,Completed,
APP00485,Screened,2,2026-04-29,Completed,8
APP00485,Shortlisted,3,2026-05-05,Completed,6
APP00485,Interview 1,4,2026-05-11,Completed,6
APP00485,Interview 2,5,2026-05-14,Active,3
APP00486,Applied,1,2026-01-12,Completed,
APP00486,Screened,2,2026-01-14,Completed,2
APP00486,Shortlisted,3,2026-01-19,Completed,5
APP00486,Interview 1,4,2026-01-22,Active,3
APP00487,Applied,1,2026-04-07,Completed,
APP00487,Screened,2,2026-04-12,Withdrawn,5
APP00488,Applied,1,2026-05-06,Completed,
APP00488,Screened,2,2026-05-10,Completed,4
APP00488,Shortlisted,3,2026-05-12,Completed,2
APP00488,Interview 1,4,2026-05-14,Completed,2
APP00488,Interview 2,5,2026-05-18,Completed,4
APP00488,Offer,6,2026-05-27,Completed,9
APP00488,Hired,7,2026-06-03,Completed,7
APP00489,Applied,1,2026-03-11,Rejected,
APP00490,Applied,1,2026-01-29,Completed,
APP00490,Screened,2,2026-02-04,Completed,6
APP00490,Shortlisted,3,2026-02-12,Completed,8
APP00490,Interview 1,4,2026-02-14,Completed,2
APP00490,Interview 2,5,2026-02-18,Completed,4
APP00490,Offer,6,2026-02-26,Completed,8
APP00490,Hired,7,2026-03-05,Completed,7
APP00491,Applied,1,2026-03-11,Completed,
APP00491,Screened,2,2026-03-14,Completed,3
APP00491,Shortlisted,3,2026-03-22,Completed,8
APP00491,Interview 1,4,2026-03-31,Completed,9
APP00491,Interview 2,5,2026-04-07,Completed,7
APP00491,Offer,6,2026-04-09,Rejected,2
APP00492,Applied,1,2026-02-04,Completed,
APP00492,Screened,2,2026-02-12,Completed,8
APP00492,Shortlisted,3,2026-02-15,Active,3
APP00493,Applied,1,2026-03-29,Completed,
APP00493,Screened,2,2026-04-03,Completed,5
APP00493,Shortlisted,3,2026-04-05,Completed,2
APP00493,Interview 1,4,2026-04-14,Completed,9
APP00493,Interview 2,5,2026-04-22,Completed,8
APP00493,Offer,6,2026-04-24,Completed,2
APP00493,Hired,7,2026-05-02,Completed,8
APP00494,Applied,1,2026-01-07,Completed,
APP00494,Screened,2,2026-01-12,Completed,5
APP00494,Shortlisted,3,2026-01-14,Completed,2
APP00494,Interview 1,4,2026-01-18,Rejected,4
APP00495,Applied,1,2026-02-22,Completed,
APP00495,Screened,2,2026-02-25,Completed,3
APP00495,Shortlisted,3,2026-03-01,Completed,4
APP00495,Interview 1,4,2026-03-10,Completed,9
APP00495,Interview 2,5,2026-03-14,Rejected,4
APP00496,Applied,1,2026-04-26,Completed,
APP00496,Screened,2,2026-04-30,Completed,4
APP00496,Shortlisted,3,2026-05-09,Completed,9
APP00496,Interview 1,4,2026-05-15,Rejected,6
APP00497,Applied,1,2026-02-02,Completed,
APP00497,Screened,2,2026-02-10,Completed,8
APP00497,Shortlisted,3,2026-02-14,Completed,4
APP00497,Interview 1,4,2026-02-16,Completed,2
APP00497,Interview 2,5,2026-02-19,Completed,3
APP00497,Offer,6,2026-02-26,Rejected,7
APP00498,Applied,1,2026-06-12,Completed,
APP00498,Screened,2,2026-06-15,Completed,3
APP00498,Shortlisted,3,2026-06-22,Completed,7
APP00498,Interview 1,4,2026-07-01,Withdrawn,9
APP00499,Applied,1,2026-02-12,Completed,
APP00499,Screened,2,2026-02-21,Rejected,9
APP00500,Applied,1,2026-06-11,Completed,
APP00500,Screened,2,2026-06-14,Completed,3
APP00500,Shortlisted,3,2026-06-20,Completed,6
APP00500,Interview 1,4,2026-06-26,Completed,6
APP00500,Interview 2,5,2026-07-05,Completed,9
APP00500,Offer,6,2026-07-12,Rejected,7
APP00501,Applied,1,2026-01-01,Completed,
APP00501,Screened,2,2026-01-07,Completed,6
APP00501,Shortlisted,3,2026-01-11,Completed,4
APP00501,Interview 1,4,2026-01-19,Rejected,8
APP00502,Applied,1,2026-02-13,Completed,
APP00502,Screened,2,2026-02-22,Completed,9
APP00502,Shortlisted,3,2026-02-24,Completed,2
APP00502,Interview 1,4,2026-03-04,Completed,8
APP00502,Interview 2,5,2026-03-11,Completed,7
APP00502,Offer,6,2026-03-19,Completed,8
APP00502,Hired,7,2026-03-25,Completed,6
APP00503,Applied,1,2026-06-10,Completed,
APP00503,Screened,2,2026-06-15,Completed,5
APP00503,Shortlisted,3,2026-06-23,Completed,8
APP00503,Interview 1,4,2026-06-28,Rejected,5
APP00504,Applied,1,2026-04-15,Completed,
APP00504,Screened,2,2026-04-23,Completed,8
APP00504,Shortlisted,3,2026-04-28,Completed,5
APP00504,Interview 1,4,2026-05-01,Rejected,3
APP00505,Applied,1,2026-01-11,Completed,
APP00505,Screened,2,2026-01-17,Completed,6
APP00505,Shortlisted,3,2026-01-22,Rejected,5
APP00506,Applied,1,2026-04-07,Completed,
APP00506,Screened,2,2026-04-09,Completed,2
APP00506,Shortlisted,3,2026-04-14,Rejected,5
APP00507,Applied,1,2026-05-23,Completed,
APP00507,Screened,2,2026-06-01,Completed,9
APP00507,Shortlisted,3,2026-06-03,Rejected,2
APP00508,Applied,1,2026-06-13,Completed,
APP00508,Screened,2,2026-06-20,Completed,7
APP00508,Shortlisted,3,2026-06-25,Completed,5
APP00508,Interview 1,4,2026-07-01,Active,6
APP00509,Applied,1,2026-02-01,Completed,
APP00509,Screened,2,2026-02-06,Completed,5
APP00509,Shortlisted,3,2026-02-15,Completed,9
APP00509,Interview 1,4,2026-02-20,Completed,5
APP00509,Interview 2,5,2026-02-23,Completed,3
APP00509,Offer,6,2026-02-25,Completed,2
APP00509,Hired,7,2026-02-27,Completed,2
APP00510,Applied,1,2026-03-27,Completed,
APP00510,Screened,2,2026-04-01,Completed,5
APP00510,Shortlisted,3,2026-04-09,Completed,8
APP00510,Interview 1,4,2026-04-16,Completed,7
APP00510,Interview 2,5,2026-04-18,Completed,2
APP00510,Offer,6,2026-04-21,Completed,3
APP00510,Hired,7,2026-04-27,Completed,6
APP00511,Applied,1,2026-01-28,Completed,
APP00511,Screened,2,2026-02-01,Completed,4
APP00511,Shortlisted,3,2026-02-09,Completed,8
APP00511,Interview 1,4,2026-02-14,Withdrawn,5
APP00512,Applied,1,2026-03-28,Completed,
APP00512,Screened,2,2026-04-01,Completed,4
APP00512,Shortlisted,3,2026-04-09,Completed,8
APP00512,Interview 1,4,2026-04-11,Rejected,2
APP00513,Applied,1,2026-04-20,Completed,
APP00513,Screened,2,2026-04-25,Completed,5
APP00513,Shortlisted,3,2026-05-02,Completed,7
APP00513,Interview 1,4,2026-05-10,Completed,8
APP00513,Interview 2,5,2026-05-15,Completed,5
APP00513,Offer,6,2026-05-19,Completed,4
APP00513,Hired,7,2026-05-27,Completed,8
APP00514,Applied,1,2026-06-09,Completed,
APP00514,Screened,2,2026-06-11,Completed,2
APP00514,Shortlisted,3,2026-06-20,Active,9
APP00515,Applied,1,2026-03-02,Completed,
APP00515,Screened,2,2026-03-07,Completed,5
APP00515,Shortlisted,3,2026-03-12,Completed,5
APP00515,Interview 1,4,2026-03-19,Completed,7
APP00515,Interview 2,5,2026-03-21,Rejected,2
APP00516,Applied,1,2026-06-09,Completed,
APP00516,Screened,2,2026-06-18,Completed,9
APP00516,Shortlisted,3,2026-06-21,Rejected,3
APP00517,Applied,1,2026-05-18,Completed,
APP00517,Screened,2,2026-05-21,Completed,3
APP00517,Shortlisted,3,2026-05-27,Completed,6
APP00517,Interview 1,4,2026-05-29,Rejected,2
APP00518,Applied,1,2026-05-25,Completed,
APP00518,Screened,2,2026-05-29,Completed,4
APP00518,Shortlisted,3,2026-06-06,Completed,8
APP00518,Interview 1,4,2026-06-09,Rejected,3
APP00519,Applied,1,2026-03-25,Completed,
APP00519,Screened,2,2026-03-29,Completed,4
APP00519,Shortlisted,3,2026-03-31,Completed,2
APP00519,Interview 1,4,2026-04-06,Active,6
APP00520,Applied,1,2026-04-14,Completed,
APP00520,Screened,2,2026-04-22,Completed,8
APP00520,Shortlisted,3,2026-04-30,Rejected,8
APP00521,Applied,1,2026-01-04,Completed,
APP00521,Screened,2,2026-01-09,Completed,5
APP00521,Shortlisted,3,2026-01-16,Completed,7
APP00521,Interview 1,4,2026-01-23,Completed,7
